2.074460000000000000e+05,3.648000000000000000e+03
2.074660000000000000e+05,3.620000000000000000e+03
2.074860000000000000e+05,3.581000000000000000e+03
2.075060000000000000e+05,3.561000000000000000e+03
2.075260000000000000e+05,3.532000000000000000e+03
2.075460000000000000e+05,3.520000000000000000e+03
2.075660000000000000e+05,3.505000000000000000e+03
2.075860000000000000e+05,3.501000000000000000e+03
2.076060000000000000e+05,3.494000000000000000e+03
2.076260000000000000e+05,3.502000000000000000e+03
2.076460000000000000e+05,3.753000000000000000e+03
2.076660000000000000e+05,3.875000000000000000e+03
2.076860000000000000e+05,4.081000000000000000e+03
2.077060000000000000e+05,4.115000000000000000e+03
2.077260000000000000e+05,4.157000000000000000e+03
2.077460000000000000e+05,4.160000000000000000e+03
2.077660000000000000e+05,4.125000000000000000e+03
2.077860000000000000e+05,4.103000000000000000e+03
2.078060000000000000e+05,4.019000000000000000e+03
2.078260000000000000e+05,3.991000000000000000e+03
2.078460000000000000e+05,3.901000000000000000e+03
2.078660000000000000e+05,3.870000000000000000e+03
2.078860000000000000e+05,3.778000000000000000e+03
2.079060000000000000e+05,3.752000000000000000e+03
2.079260000000000000e+05,3.714000000000000000e+03
2.079460000000000000e+05,3.713000000000000000e+03
2.079660000000000000e+05,3.820000000000000000e+03
2.079860000000000000e+05,3.854000000000000000e+03
2.080060000000000000e+05,3.963000000000000000e+03
2.080260000000000000e+05,3.963000000000000000e+03
2.080460000000000000e+05,3.990000000000000000e+03
2.080660000000000000e+05,3.969000000000000000e+03
2.080860000000000000e+05,3.948000000000000000e+03
2.081060000000000000e+05,3.911000000000000000e+03
2.081260000000000000e+05,3.871000000000000000e+03
2.081460000000000000e+05,3.835000000000000000e+03
2.081660000000000000e+05,3.784000000000000000e+03
2.081860000000000000e+05,3.744000000000000000e+03
2.082060000000000000e+05,3.708000000000000000e+03
2.082260000000000000e+05,3.688000000000000000e+03
2.082460000000000000e+05,3.653000000000000000e+03
2.085930000000000000e+05,4.090000000000000000e+03
2.086130000000000000e+05,4.062000000000000000e+03
2.086330000000000000e+05,4.036000000000000000e+03
2.086530000000000000e+05,3.943000000000000000e+03
2.086730000000000000e+05,3.860000000000000000e+03
2.086930000000000000e+05,3.832000000000000000e+03
2.087130000000000000e+05,3.804000000000000000e+03
2.087330000000000000e+05,3.745000000000000000e+03
2.087530000000000000e+05,3.742000000000000000e+03
2.087730000000000000e+05,3.821000000000000000e+03
2.087930000000000000e+05,3.864000000000000000e+03
2.088130000000000000e+05,3.965000000000000000e+03
2.088330000000000000e+05,3.995000000000000000e+03
2.088530000000000000e+05,4.003000000000000000e+03
2.088730000000000000e+05,4.013000000000000000e+03
2.088930000000000000e+05,3.962000000000000000e+03
2.089130000000000000e+05,3.966000000000000000e+03
2.089330000000000000e+05,3.888000000000000000e+03
2.089530000000000000e+05,3.875000000000000000e+03
2.089730000000000000e+05,3.807000000000000000e+03
2.089930000000000000e+05,3.787000000000000000e+03
2.090130000000000000e+05,3.726000000000000000e+03
2.090330000000000000e+05,3.703000000000000000e+03
2.090530000000000000e+05,3.660000000000000000e+03
2.090730000000000000e+05,3.642000000000000000e+03
2.090930000000000000e+05,3.613000000000000000e+03
2.091130000000000000e+05,3.589000000000000000e+03
2.091330000000000000e+05,3.579000000000000000e+03
2.091530000000000000e+05,3.567000000000000000e+03
2.091730000000000000e+05,3.573000000000000000e+03
2.091930000000000000e+05,3.563000000000000000e+03
2.092130000000000000e+05,3.577000000000000000e+03
2.092330000000000000e+05,3.577000000000000000e+03
2.092530000000000000e+05,3.568000000000000000e+03
2.092730000000000000e+05,3.566000000000000000e+03
2.092930000000000000e+05,3.660000000000000000e+03
2.093130000000000000e+05,3.760000000000000000e+03
2.093330000000000000e+05,4.027000000000000000e+03
2.093530000000000000e+05,4.077000000000000000e+03
2.093730000000000000e+05,4.159000000000000000e+03
